id_encuesta,fecha,area_servicio,genero,tipo_cliente,turno,satisfaccion_general,amabilidad_personal,tiempo_espera,calidad_servicio,limpieza_instalaciones,claridad_informacion,resolucion_problema,probabilidad_recomendar,edad_cliente,tiempo_atencion_minutos
1347,2026-03-27,Movilización,Femenino,Nuevo,Noche,6,6,6,8,6,4,4,6,23,16
1348,2026-03-27,Movilización,Masculino,Nuevo,Mañana,8,7,7,6,6,8,7,7,34,13
1349,2026-03-27,Planta de alimentos,Masculino,Frecuente,Tarde,9,9,9,9,8,9,10,9,74,7
1350,2026-03-27,Farmacia,Femenino,Frecuente,Mañana,8,7,7,6,8,7,7,6,27,13
1351,2026-03-28,Farmacia,Otro,Nuevo,Noche,6,8,7,8,7,7,5,6,46,12
1352,2026-03-28,Movilización,Masculino,Nuevo,Noche,7,6,2,6,6,6,5,5,32,14
1353,2026-03-28,Farmacia,Masculino,Frecuente,Mañana,10,10,8,10,10,9,10,9,40,10
1354,2026-03-28,Planta de alimentos,Masculino,Frecuente,Noche,9,8,8,7,5,7,6,7,42,2
1355,2026-03-28,Planta de alimentos,Femenino,Frecuente,Tarde,6,8,6,9,7,7,5,5,43,2
1356,2026-03-28,Movilización,Femenino,Frecuente,Noche,8,8,6,6,7,8,5,8,48,15
1357,2026-03-28,Movilización,Masculino,Frecuente,Mañana,7,6,7,6,6,7,7,6,50,15
1358,2026-03-28,Movilización,Masculino,Nuevo,Mañana,5,6,6,6,7,9,4,5,38,16
1359,2026-03-28,Farmacia,Femenino,Frecuente,Mañana,5,8,7,6,6,6,6,4,25,10
1360,2026-03-28,Movilización,Masculino,Frecuente,Mañana,8,7,5,7,6,8,6,8,51,16
1361,2026-03-29,Movilización,Masculino,Frecuente,Tarde,8,7,7,7,8,7,7,7,45,10
1362,2026-03-29,Farmacia,Masculino,Frecuente,Tarde,9,8,8,7,8,5,6,9,42,15
1363,2026-03-29,Farmacia,Femenino,Frecuente,Mañana,7,7,5,6,6,8,7,6,29,19
1364,2026-03-29,Farmacia,Masculino,Nuevo,Mañana,7,6,6,4,6,10,7,6,49,14
1365,2026-03-29,Movilización,Femenino,Frecuente,Mañana,9,7,7,8,10,9,7,9,18,18
1366,2026-03-29,Planta de alimentos,Femenino,Frecuente,Tarde,9,7,6,8,10,8,9,8,34,3
1367,2026-03-29,Movilización,Masculino,Nuevo,Noche,6,6,6,6,5,4,6,7,47,9
1368,2026-03-30,Farmacia,Femenino,Frecuente,Tarde,7,7,8,8,7,6,7,8,46,12
1369,2026-03-30,Farmacia,Femenino,Nuevo,Tarde,6,7,4,6,6,5,6,6,34,14
1370,2026-03-30,Farmacia,Masculino,Nuevo,Tarde,6,7,5,7,8,7,7,7,36,5
1371,2026-03-30,Movilización,Femenino,Frecuente,Noche,7,6,8,8,7,8,8,6,28,18
1372,2026-03-30,Movilización,Femenino,Frecuente,Mañana,9,7,8,6,9,9,10,10,35,9
1373,2026-03-30,Farmacia,Femenino,Frecuente,Tarde,8,6,6,7,7,8,7,8,30,8
1374,2026-03-31,Movilización,Masculino,Nuevo,Mañana,5,8,6,6,9,8,5,5,26,23
1375,2026-03-31,Movilización,Masculino,Frecuente,Noche,4,6,6,6,4,6,4,4,51,18
1376,2026-03-31,Planta de alimentos,Femenino,Nuevo,Mañana,5,7,5,5,5,6,4,5,29,4
1377,2026-03-31,Movilización,Femenino,Frecuente,Noche,8,8,6,7,6,7,8,8,35,14
1378,2026-03-31,Farmacia,Femenino,Frecuente,Mañana,8,10,7,8,8,7,10,7,40,7
1379,2026-03-31,Farmacia,Masculino,Nuevo,Mañana,6,7,7,8,8,8,8,6,69,17
1380,2026-03-31,Movilización,Masculino,Frecuente,Mañana,6,8,4,5,6,5,5,6,41,18
1381,2026-03-31,Movilización,Femenino,Frecuente,Tarde,8,9,7,8,8,9,7,9,49,10
1382,2026-03-31,Planta de alimentos,Femenino,Nuevo,Tarde,7,6,6,6,7,6,7,6,39,5
1383,2026-03-31,Farmacia,Masculino,Frecuente,Mañana,9,8,7,7,8,8,7,8,35,11
1384,2026-03-31,Planta de alimentos,Masculino,Frecuente,Tarde,7,8,7,8,6,8,8,6,54,4
1385,2026-03-31,Farmacia,Femenino,Nuevo,Noche,7,5,6,5,6,5,4,8,43,8
1386,2026-03-31,Movilización,Femenino,Nuevo,Tarde,5,6,7,7,6,6,7,5,40,16
1387,2026-04-01,Movilización,Femenino,Frecuente,Tarde,8,7,6,6,9,6,7,8,64,17
1388,2026-04-01,Movilización,Femenino,Frecuente,Mañana,8,7,5,8,9,7,8,7,30,16
1389,2026-04-01,Planta de alimentos,Femenino,Frecuente,Mañana,7,7,7,6,9,7,6,5,42,9
1390,2026-04-01,Movilización,Femenino,Nuevo,Noche,5,6,6,5,6,6,5,5,27,15
1391,2026-04-01,Movilización,Masculino,Nuevo,Tarde,7,5,5,6,6,4,5,7,37,22
1392,2026-04-01,Planta de alimentos,Masculino,Frecuente,Tarde,7,8,8,6,7,5,7,7,61,11
1393,2026-04-01,Farmacia,Masculino,Nuevo,Mañana,7,8,5,7,7,6,5,7,34,10
1394,2026-04-01,Farmacia,Masculino,Frecuente,Mañana,8,8,8,9,7,7,9,8,24,9
1395,2026-04-01,Farmacia,Masculino,Frecuente,Mañana,8,8,8,9,8,9,10,8,18,8
1396,2026-04-01,Farmacia,Femenino,Nuevo,Mañana,9,8,8,9,8,10,9,9,28,11
1397,2026-04-01,Farmacia,Femenino,Frecuente,Mañana,9,10,8,8,8,10,8,10,45,8
1398,2026-04-01,Movilización,Masculino,Frecuente,Tarde,8,6,5,7,6,7,6,7,47,21
1399,2026-04-01,Farmacia,Masculino,Frecuente,Tarde,6,7,6,6,5,5,5,6,55,16
1400,2026-04-01,Movilización,Masculino,Nuevo,Mañana,8,7,7,8,8,8,10,9,61,19
1401,2026-04-01,Movilización,Masculino,Frecuente,Noche,6,6,7,5,8,6,9,5,61,19
1402,2026-04-02,Farmacia,Femenino,Frecuente,Mañana,8,7,7,9,9,9,7,8,30,13
1403,2026-04-02,Planta de alimentos,Femenino,Nuevo,Mañana,8,9,7,10,10,8,10,8,30,2
1404,2026-04-02,Farmacia,Masculino,Frecuente,Mañana,6,6,6,6,7,5,3,6,41,11
1405,2026-04-02,Movilización,Femenino,Frecuente,Tarde,5,7,5,8,7,7,6,4,42,21
1406,2026-04-02,Farmacia,Otro,Frecuente,Mañana,7,7,6,7,8,9,8,6,39,10
1407,2026-04-02,Farmacia,Femenino,Frecuente,Mañana,8,7,6,6,7,6,9,6,30,7
1408,2026-04-02,Movilización,Masculino,Nuevo,Tarde,5,6,5,6,6,6,5,6,51,16
1409,2026-04-02,Movilización,Femenino,Nuevo,Tarde,5,6,4,5,8,7,5,5,25,23
1410,2026-04-02,Movilización,Masculino,Nuevo,Mañana,6,7,6,8,7,8,6,6,50,17
1411,2026-04-02,Movilización,Masculino,Frecuente,Mañana,9,9,7,8,7,10,7,9,58,15
1412,2026-04-02,Farmacia,Masculino,Frecuente,Noche,6,8,6,6,7,5,6,5,36,16
1413,2026-04-02,Farmacia,Otro,Frecuente,Noche,6,6,7,8,7,5,6,5,43,10
1414,2026-04-03,Farmacia,Femenino,Nuevo,Mañana,8,8,6,6,9,9,8,8,36,8
1415,2026-04-03,Movilización,Femenino,Frecuente,Tarde,8,9,10,10,9,10,10,8,45,18
1416,2026-04-03,Movilización,Masculino,Frecuente,Noche,7,9,7,6,7,7,6,8,43,19
1417,2026-04-03,Movilización,Masculino,Frecuente,Mañana,10,9,9,10,8,9,10,10,37,9
1418,2026-04-03,Planta de alimentos,Masculino,Frecuente,Noche,9,9,8,10,9,9,7,8,61,5
1419,2026-04-03,Farmacia,Masculino,Frecuente,Tarde,6,7,6,5,7,9,7,4,46,13
1420,2026-04-03,Movilización,Femenino,Frecuente,Mañana,7,9,6,6,6,6,7,6,21,14
1421,2026-04-03,Movilización,Femenino,Frecuente,Noche,5,7,6,5,9,4,6,6,34,18
1422,2026-04-03,Planta de alimentos,Masculino,Nuevo,Mañana,7,9,7,10,8,8,8,6,18,2
1423,2026-04-03,Movilización,Otro,Frecuente,Noche,8,9,7,8,8,10,9,7,51,14
1424,2026-04-03,Farmacia,Femenino,Frecuente,Noche,7,7,8,8,7,7,7,6,26,10
1425,2026-04-03,Farmacia,Masculino,Frecuente,Mañana,7,7,8,8,8,6,5,8,75,10
1426,2026-04-03,Planta de alimentos,Masculino,Frecuente,Tarde,6,8,8,9,9,9,7,5,44,8
1427,2026-04-04,Movilización,Femenino,Frecuente,Noche,7,8,8,8,8,8,7,7,55,13
1428,2026-04-04,Movilización,Masculino,Frecuente,Tarde,7,7,7,7,9,7,7,8,74,14
1429,2026-04-04,Farmacia,Femenino,Frecuente,Tarde,9,9,9,8,7,8,9,8,46,9
1430,2026-04-04,Movilización,Otro,Frecuente,Noche,7,6,6,7,8,8,7,6,49,14
1431,2026-04-04,Movilización,Femenino,Frecuente,Noche,7,8,7,7,6,5,7,6,48,20
1432,2026-04-04,Farmacia,Femenino,Nuevo,Tarde,7,8,6,6,6,5,6,5,62,16
1433,2026-04-04,Planta de alimentos,Femenino,Frecuente,Tarde,7,8,9,8,7,5,9,6,44,5
1434,2026-04-04,Movilización,Femenino,Frecuente,Noche,7,8,7,9,7,7,10,8,27,17
1435,2026-04-04,Farmacia,Femenino,Frecuente,Tarde,8,8,7,8,8,8,7,8,34,6
1436,2026-04-04,Planta de alimentos,Masculino,Frecuente,Tarde,8,7,8,7,7,9,6,8,35,3
1437,2026-04-05,Farmacia,Masculino,Nuevo,Tarde,7,8,7,7,8,8,7,7,30,9
1438,2026-04-05,Movilización,Femenino,Frecuente,Tarde,7,5,5,7,7,5,7,7,61,16
1439,2026-04-06,Movilización,Masculino,Nuevo,Tarde,7,7,7,3,8,5,5,6,36,21
1440,2026-04-06,Farmacia,Masculino,Nuevo,Tarde,5,6,6,8,8,9,7,5,51,10
1441,2026-04-06,Planta de alimentos,Femenino,Frecuente,Tarde,10,9,9,8,9,8,9,10,39,2
1442,2026-04-06,Farmacia,Femenino,Frecuente,Tarde,6,4,5,7,6,5,6,5,23,14
1443,2026-04-06,Movilización,Femenino,Nuevo,Mañana,7,5,7,7,6,8,9,9,46,16
1444,2026-04-06,Planta de alimentos,Femenino,Frecuente,Tarde,7,9,7,7,8,8,6,6,70,7
1445,2026-04-06,Farmacia,Femenino,Frecuente,Tarde,7,8,6,9,9,7,7,8,61,10
1446,2026-04-06,Planta de alimentos,Masculino,Frecuente,Tarde,9,10,10,9,9,9,10,8,69,4
1447,2026-04-07,Farmacia,Femenino,Frecuente,Tarde,6,7,5,7,7,8,7,7,40,11
1448,2026-04-07,Farmacia,Masculino,Nuevo,Mañana,8,9,7,8,8,7,7,8,22,12
1449,2026-04-07,Farmacia,Femenino,Nuevo,Mañana,8,8,8,6,7,6,7,8,36,11
1450,2026-04-07,Movilización,Masculino,Nuevo,Noche,4,5,5,6,7,7,6,6,50,18
1451,2026-04-07,Farmacia,Masculino,Frecuente,Mañana,7,8,8,6,8,4,6,7,24,6
1452,2026-04-07,Planta de alimentos,Masculino,Frecuente,Tarde,8,9,8,7,10,10,9,9,23,2
1453,2026-04-07,Movilización,Femenino,Frecuente,Mañana,7,5,6,7,8,7,8,7,49,20
1454,2026-04-07,Planta de alimentos,Otro,Nuevo,Noche,6,7,6,7,7,7,7,6,41,6
1455,2026-04-07,Planta de alimentos,Masculino,Frecuente,Mañana,7,8,8,7,6,6,6,6,27,2
1456,2026-04-07,Planta de alimentos,Femenino,Frecuente,Mañana,9,10,9,7,10,9,10,9,39,3
1457,2026-04-07,Farmacia,Femenino,Frecuente,Noche,7,9,8,8,7,8,7,9,42,10
1458,2026-04-08,Farmacia,Masculino,Frecuente,Tarde,7,7,7,9,7,10,8,5,46,9
1459,2026-04-08,Planta de alimentos,Masculino,Nuevo,Tarde,6,7,6,7,6,6,6,6,45,13
1460,2026-04-08,Movilización,Masculino,Nuevo,Mañana,7,7,9,8,8,8,7,6,18,18
1461,2026-04-08,Movilización,Femenino,Nuevo,Tarde,6,7,5,6,5,6,7,5,18,17
1462,2026-04-08,Farmacia,Masculino,Frecuente,Mañana,9,7,10,8,8,10,8,9,18,8
1463,2026-04-08,Farmacia,Masculino,Frecuente,Mañana,8,5,8,7,10,8,5,7,42,9
1464,2026-04-09,Farmacia,Femenino,Frecuente,Mañana,9,7,7,8,7,7,9,10,23,5
1465,2026-04-09,Movilización,Femenino,Frecuente,Mañana,8,7,6,8,8,8,8,7,45,15
1466,2026-04-09,Movilización,Masculino,Nuevo,Mañana,5,7,4,6,5,6,4,6,52,22
1467,2026-04-09,Planta de alimentos,Masculino,Frecuente,Tarde,9,10,8,8,9,10,10,10,27,2
1468,2026-04-09,Movilización,Femenino,Frecuente,Mañana,7,6,6,6,7,6,7,7,54,15
1469,2026-04-09,Movilización,Masculino,Frecuente,Mañana,7,7,7,6,7,6,7,7,47,15
1470,2026-04-09,Movilización,Masculino,Nuevo,Tarde,5,8,6,6,6,7,8,5,58,17
1471,2026-04-09,Farmacia,Femenino,Frecuente,Mañana,7,6,6,9,9,8,7,8,26,6
1472,2026-04-09,Farmacia,Masculino,Frecuente,Noche,8,9,7,9,8,8,8,10,39,12
1473,2026-04-09,Movilización,Masculino,Nuevo,Tarde,5,5,3,7,7,5,4,5,46,15
1474,2026-04-09,Movilización,Femenino,Nuevo,Mañana,8,9,6,6,7,6,6,9,54,7
1475,2026-04-09,Movilización,Femenino,Frecuente,Tarde,7,7,8,8,9,7,7,8,18,6
1476,2026-04-10,Movilización,Femenino,Frecuente,Tarde,7,7,8,7,7,7,8,10,62,11
1477,2026-04-10,Movilización,Femenino,Frecuente,Tarde,7,8,8,7,7,6,7,7,55,20
1478,2026-04-10,Farmacia,Masculino,Nuevo,Tarde,7,9,5,7,8,7,8,8,58,9
1479,2026-04-10,Farmacia,Masculino,Frecuente,Mañana,8,7,6,7,4,8,7,8,18,8
1480,2026-04-10,Farmacia,Femenino,Nuevo,Mañana,6,7,5,6,6,4,7,6,55,15
1481,2026-04-10,Planta de alimentos,Femenino,Frecuente,Noche,6,7,5,6,5,6,4,6,35,6
1482,2026-04-10,Planta de alimentos,Masculino,Frecuente,Mañana,9,9,9,10,9,10,9,9,40,2
1483,2026-04-10,Farmacia,Femenino,Frecuente,Mañana,8,7,8,7,8,7,9,8,24,8
1484,2026-04-10,Movilización,Masculino,Frecuente,Noche,7,7,6,8,7,7,7,6,68,20
1485,2026-04-10,Movilización,Masculino,Nuevo,Noche,5,7,5,7,7,6,5,5,49,14
1486,2026-04-10,Farmacia,Femenino,Frecuente,Noche,8,6,9,6,7,7,7,7,28,12
1487,2026-04-10,Farmacia,Femenino,Nuevo,Noche,6,6,4,6,8,5,6,4,39,7
1488,2026-04-10,Movilización,Femenino,Frecuente,Mañana,8,10,9,9,8,8,7,9,35,18
1489,2026-04-10,Planta de alimentos,Masculino,Frecuente,Mañana,6,10,7,6,8,8,9,7,29,16
1490,2026-04-10,Planta de alimentos,Masculino,Frecuente,Tarde,6,8,5,7,6,7,6,5,18,4
1491,2026-04-11,Farmacia,Masculino,Nuevo,Mañana,7,7,3,6,7,5,6,6,37,11
1492,2026-04-11,Movilización,Femenino,Frecuente,Tarde,7,6,5,8,7,4,7,6,43,17
1493,2026-04-11,Planta de alimentos,Femenino,Frecuente,Tarde,6,7,10,6,9,6,7,6,41,7
1494,2026-04-11,Planta de alimentos,Masculino,Nuevo,Tarde,8,6,4,9,8,6,7,8,43,2
1495,2026-04-11,Planta de alimentos,Femenino,Frecuente,Mañana,6,10,6,7,6,8,7,7,27,3
1496,2026-04-11,Movilización,Femenino,Frecuente,Mañana,9,8,7,7,7,8,9,9,31,15
1497,2026-04-11,Planta de alimentos,Masculino,Frecuente,Mañana,10,10,7,9,8,8,10,9,36,7
1498,2026-04-11,Movilización,Femenino,Frecuente,Tarde,8,7,6,7,4,8,7,8,52,14
1499,2026-04-12,Farmacia,Masculino,Frecuente,Tarde,7,7,6,7,8,6,8,6,44,12
1500,2026-04-12,Farmacia,Femenino,Nuevo,Tarde,7,7,8,6,6,7,8,8,54,7
1501,2026-04-12,Movilización,Femenino,Nuevo,Mañana,8,7,7,8,8,7,8,10,69,6
1502,2026-04-12,Farmacia,Femenino,Nuevo,Tarde,7,7,6,6,7,7,6,7,39,8
1503,2026-04-12,Movilización,Femenino,Frecuente,Tarde,8,7,6,7,8,6,9,8,25,19
1504,2026-04-12,Movilización,Femenino,Nuevo,Noche,6,7,6,7,5,6,6,6,46,15
1505,2026-04-12,Planta de alimentos,Femenino,Frecuente,Tarde,10,9,9,9,10,10,8,10,33,2
1506,2026-04-12,Movilización,Femenino,Frecuente,Mañana,6,6,6,9,7,9,7,6,55,8
1507,2026-04-13,Planta de alimentos,Femenino,Nuevo,Tarde,6,6,7,7,6,5,6,5,23,14
1508,2026-04-13,Movilización,Masculino,Nuevo,Tarde,6,5,4,6,6,6,5,8,64,15
1509,2026-04-13,Farmacia,Masculino,Nuevo,Tarde,7,8,7,8,8,6,6,6,43,12
1510,2026-04-13,Movilización,Femenino,Nuevo,Mañana,7,7,7,7,9,8,9,6,18,15
1511,2026-04-13,Farmacia,Femenino,Frecuente,Tarde,8,10,7,8,7,9,9,8,21,13
1512,2026-04-13,Planta de alimentos,Femenino,Nuevo,Mañana,8,10,9,9,10,10,7,8,32,4
1513,2026-04-13,Movilización,Masculino,Frecuente,Mañana,7,9,7,9,8,7,7,7,35,16
1514,2026-04-13,Farmacia,Femenino,Nuevo,Tarde,7,7,8,7,8,10,6,7,26,5
1515,2026-04-13,Movilización,Masculino,Frecuente,Mañana,6,5,6,7,6,6,6,7,44,24
1516,2026-04-13,Farmacia,Femenino,Frecuente,Noche,5,8,8,7,6,7,6,5,44,8
1517,2026-04-13,Movilización,Otro,Nuevo,Noche,7,6,5,5,6,5,5,7,29,21
1518,2026-04-14,Farmacia,Masculino,Frecuente,Mañana,8,8,7,6,8,9,8,7,38,13
1519,2026-04-14,Farmacia,Femenino,Frecuente,Mañana,8,7,8,9,8,8,9,8,29,8
1520,2026-04-14,Planta de alimentos,Femenino,Nuevo,Tarde,5,5,6,5,7,7,7,6,56,4
1521,2026-04-14,Movilización,Femenino,Frecuente,Noche,5,5,7,7,8,4,4,6,37,15
1522,2026-04-14,Planta de alimentos,Femenino,Nuevo,Mañana,8,8,8,9,8,10,7,7,33,5
1523,2026-04-14,Movilización,Masculino,Nuevo,Tarde,7,6,6,7,6,6,7,5,62,12
1524,2026-04-15,Farmacia,Masculino,Nuevo,Noche,6,6,6,6,7,6,7,6,41,7
1525,2026-04-15,Planta de alimentos,Masculino,Frecuente,Mañana,9,7,10,9,8,6,6,9,39,3
1526,2026-04-15,Planta de alimentos,Masculino,Nuevo,Tarde,7,8,6,8,6,7,6,6,52,11
1527,2026-04-15,Movilización,Femenino,Frecuente,Mañana,6,6,5,7,6,7,6,6,28,21
1528,2026-04-15,Movilización,Femenino,Nuevo,Tarde,9,8,7,6,6,6,6,10,52,13
1529,2026-04-15,Farmacia,Femenino,Frecuente,Mañana,7,6,9,6,7,6,7,7,28,8
1530,2026-04-15,Movilización,Masculino,Frecuente,Tarde,6,6,5,6,5,8,5,7,71,21
1531,2026-04-15,Farmacia,Otro,Frecuente,Mañana,6,7,7,7,7,7,7,6,43,13
1532,2026-04-15,Movilización,Masculino,Frecuente,Mañana,7,9,8,8,8,7,7,6,42,13
1533,2026-04-15,Farmacia,Masculino,Frecuente,Noche,8,9,8,6,7,7,6,9,46,8
1534,2026-04-16,Movilización,Femenino,Nuevo,Mañana,6,4,8,6,7,5,7,6,25,10
1535,2026-04-16,Planta de alimentos,Femenino,Frecuente,Mañana,10,10,10,9,9,10,9,10,25,3
1536,2026-04-16,Farmacia,Otro,Frecuente,Tarde,5,5,9,8,8,7,7,5,66,10
1537,2026-04-16,Farmacia,Femenino,Frecuente,Tarde,6,6,8,7,5,7,5,5,41,12
1538,2026-04-16,Movilización,Femenino,Nuevo,Noche,6,5,5,7,6,5,5,5,52,17
1539,2026-04-17,Planta de alimentos,Masculino,Frecuente,Tarde,7,6,6,7,7,10,8,7,26,4
1540,2026-04-17,Farmacia,Masculino,Frecuente,Mañana,8,7,4,6,5,6,7,7,51,2
1541,2026-04-17,Movilización,Femenino,Nuevo,Mañana,6,6,5,4,5,6,5,5,31,17
1542,2026-04-17,Movilización,Femenino,Nuevo,Mañana,4,7,5,8,7,6,6,5,18,22
1543,2026-04-17,Movilización,Femenino,Nuevo,Mañana,8,7,9,8,7,6,6,7,40,15
1544,2026-04-17,Farmacia,Otro,Frecuente,Tarde,10,9,9,9,9,8,9,10,29,8
1545,2026-04-17,Movilización,Masculino,Frecuente,Mañana,9,7,5,8,7,6,8,6,46,6
1546,2026-04-17,Planta de alimentos,Masculino,Frecuente,Noche,8,8,8,9,9,7,7,9,41,7
1547,2026-04-17,Planta de alimentos,Masculino,Nuevo,Tarde,7,8,7,6,8,5,8,9,49,3
1548,2026-04-17,Movilización,Femenino,Frecuente,Tarde,6,6,5,4,7,6,8,5,35,18
1549,2026-04-17,Farmacia,Masculino,Nuevo,Mañana,7,6,7,7,9,7,7,7,75,12
1550,2026-04-18,Planta de alimentos,Femenino,Frecuente,Noche,8,7,8,8,10,9,9,8,36,4
1551,2026-04-18,Farmacia,Masculino,Frecuente,Tarde,9,8,7,7,9,7,7,6,40,6
1552,2026-04-18,Farmacia,Masculino,Frecuente,Mañana,9,10,6,9,9,8,8,8,58,5
1553,2026-04-18,Movilización,Femenino,Frecuente,Tarde,7,8,7,7,7,9,7,7,34,12
1554,2026-04-18,Farmacia,Masculino,Frecuente,Tarde,8,8,7,8,10,8,8,8,26,6
1555,2026-04-19,Movilización,Femenino,Frecuente,Mañana,7,9,8,10,8,9,6,7,18,13
1556,2026-04-19,Movilización,Masculino,Nuevo,Mañana,5,8,5,6,7,7,5,6,18,18
1557,2026-04-19,Farmacia,Femenino,Nuevo,Noche,6,7,7,7,8,4,7,7,32,7
1558,2026-04-19,Planta de alimentos,Femenino,Nuevo,Mañana,9,9,7,10,9,8,9,8,42,6
1559,2026-04-19,Planta de alimentos,Masculino,Frecuente,Noche,8,8,8,9,7,8,7,7,31,4
1560,2026-04-19,Movilización,Masculino,Nuevo,Mañana,5,6,7,3,6,4,4,4,36,14
1561,2026-04-19,Farmacia,Masculino,Frecuente,Mañana,9,8,6,7,7,7,8,7,44,4
1562,2026-04-19,Farmacia,Masculino,Frecuente,Mañana,8,10,8,6,6,7,7,7,53,2
1563,2026-04-19,Movilización,Masculino,Nuevo,Tarde,3,5,4,6,5,6,4,4,44,21
1564,2026-04-19,Movilización,Femenino,Frecuente,Tarde,7,10,9,7,8,9,8,7,45,19
1565,2026-04-19,Farmacia,Femenino,Nuevo,Mañana,8,9,7,9,9,8,8,9,69,10
1566,2026-04-20,Farmacia,Femenino,Frecuente,Tarde,6,7,6,7,7,6,8,4,32,6
1567,2026-04-20,Movilización,Femenino,Frecuente,Mañana,9,8,6,10,8,8,6,10,75,19
1568,2026-04-20,Farmacia,Femenino,Frecuente,Mañana,8,9,6,8,6,6,8,8,47,15
1569,2026-04-20,Planta de alimentos,Femenino,Frecuente,Noche,6,8,7,9,7,8,7,6,62,4
1570,2026-04-20,Farmacia,Femenino,Frecuente,Tarde,6,7,6,8,5,6,5,6,23,12
1571,2026-04-20,Movilización,Femenino,Nuevo,Noche,4,3,4,5,5,6,5,4,44,25
1572,2026-04-20,Farmacia,Masculino,Nuevo,Mañana,9,7,8,7,9,9,8,8,21,2
1573,2026-04-21,Farmacia,Masculino,Nuevo,Mañana,6,6,8,7,9,9,7,7,64,7
1574,2026-04-21,Planta de alimentos,Femenino,Frecuente,Noche,8,9,8,9,8,9,9,7,23,9
1575,2026-04-21,Farmacia,Femenino,Frecuente,Tarde,9,7,7,8,9,9,10,10,18,2
1576,2026-04-21,Farmacia,Femenino,Frecuente,Tarde,6,6,7,5,7,7,6,5,31,13
1577,2026-04-21,Movilización,Masculino,Nuevo,Mañana,8,7,8,6,7,9,8,8,56,18
1578,2026-04-21,Planta de alimentos,Femenino,Frecuente,Mañana,8,7,9,8,9,10,7,7,49,8
1579,2026-04-21,Movilización,Femenino,Frecuente,Noche,6,8,6,6,9,8,6,6,42,17
1580,2026-04-21,Movilización,Masculino,Nuevo,Mañana,5,6,3,7,6,6,7,5,18,17
1581,2026-04-22,Planta de alimentos,Femenino,Frecuente,Noche,6,7,7,7,8,7,7,6,41,7
1582,2026-04-22,Farmacia,Femenino,Frecuente,Tarde,6,6,5,6,5,5,6,5,38,10
1583,2026-04-22,Movilización,Masculino,Nuevo,Tarde,8,9,4,8,9,7,5,8,58,16
1584,2026-04-22,Farmacia,Femenino,Nuevo,Noche,6,6,5,6,5,6,7,6,33,16
1585,2026-04-22,Farmacia,Femenino,Frecuente,Mañana,7,6,7,7,6,6,6,7,52,12
1586,2026-04-22,Farmacia,Masculino,Frecuente,Tarde,7,9,7,8,9,8,7,7,38,9
1587,2026-04-22,Farmacia,Femenino,Nuevo,Tarde,8,9,6,9,8,7,6,8,30,13
1588,2026-04-22,Movilización,Masculino,Frecuente,Noche,6,7,6,6,7,6,7,5,18,23
1589,2026-04-22,Movilización,Femenino,Nuevo,Noche,5,6,5,5,6,5,4,4,18,16
1590,2026-04-22,Planta de alimentos,Masculino,Frecuente,Tarde,8,10,6,5,5,7,8,6,39,4
1591,2026-04-23,Farmacia,Femenino,Nuevo,Mañana,7,7,7,6,7,7,6,8,21,9
1592,2026-04-23,Farmacia,Femenino,Frecuente,Tarde,8,9,8,7,8,7,8,7,35,6
1593,2026-04-24,Farmacia,Femenino,Nuevo,Mañana,5,7,6,8,6,7,6,6,25,8
1594,2026-04-24,Farmacia,Femenino,Frecuente,Mañana,9,8,8,8,8,10,7,8,58,8
1595,2026-04-24,Planta de alimentos,Otro,Nuevo,Noche,7,8,7,6,9,6,6,6,36,7
1596,2026-04-24,Planta de alimentos,Masculino,Frecuente,Noche,8,9,6,7,9,6,8,7,47,2
1597,2026-04-24,Farmacia,Femenino,Frecuente,Mañana,7,7,5,6,6,6,7,7,24,8
1598,2026-04-24,Farmacia,Masculino,Nuevo,Tarde,8,10,8,9,10,8,8,10,36,3
1599,2026-04-25,Movilización,Femenino,Nuevo,Tarde,8,9,8,7,8,5,5,8,42,18
1600,2026-04-25,Farmacia,Masculino,Frecuente,Mañana,9,6,6,8,9,6,9,10,59,5
1601,2026-04-25,Farmacia,Masculino,Frecuente,Mañana,9,8,8,8,10,10,8,9,57,10
1602,2026-04-25,Movilización,Masculino,Frecuente,Mañana,8,8,7,8,7,6,7,7,62,20
1603,2026-04-25,Farmacia,Femenino,Frecuente,Tarde,9,7,7,7,9,7,7,10,37,7
1604,2026-04-25,Planta de alimentos,Masculino,Frecuente,Tarde,8,9,6,8,6,9,7,8,24,7
1605,2026-04-25,Planta de alimentos,Masculino,Nuevo,Noche,6,6,4,6,7,7,7,8,33,8
1606,2026-04-25,Planta de alimentos,Masculino,Frecuente,Tarde,8,6,7,6,7,7,7,7,44,11
1607,2026-04-26,Movilización,Femenino,Frecuente,Noche,6,6,6,4,6,6,6,5,18,19
1608,2026-04-26,Farmacia,Masculino,Nuevo,Noche,5,4,5,8,6,7,5,4,34,13
1609,2026-04-26,Farmacia,Femenino,Frecuente,Mañana,6,7,8,9,7,7,6,7,62,7
1610,2026-04-26,Movilización,Femenino,Nuevo,Mañana,8,7,7,8,7,7,5,8,57,10
1611,2026-04-26,Movilización,Femenino,Nuevo,Mañana,6,5,5,6,6,7,5,6,41,14
1612,2026-04-26,Farmacia,Femenino,Frecuente,Mañana,7,7,5,7,7,7,8,7,27,9
